A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,115.5,9,120
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1032.0,120,1092
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,116.5,15,124
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,114.5,9,119
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,58.5,3,60
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,491.5,65,524
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,530.5,53,557
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,98.5,7,102
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,107.0,10,112
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1033.5,119,1093
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1106.0,132,1172
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,113.0,12,119
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,127.5,9,132
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,61.0,2,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,58.5,3,60
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,241.5,29,256
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,241.0,10,246
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,459.5,49,484
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,410.0,54,437
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,493.0,36,511
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1254.5,109,1309
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1197.0,86,1240
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,526.0,28,540
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,227.5,17,236
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,2.5,1,3
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,121.5,13,128
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1560.5,179,1650
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,8.5,1,9
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,311.5,63,343
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,497.5,51,523
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,510.5,75,548
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,372.5,53,399
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1629.5,187,1723
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1455.5,193,1552
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1153.0,100,1203
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,443.5,47,467
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,474.0,42,495
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,104.5,7,108
