A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,117.5,13,124
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,111.5,17,120
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,114.0,20,124
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,994.5,181,1085
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,935.5,243,1057
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,924.0,244,1046
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1654.5,393,1851
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1662.5,381,1853
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1782.0,240,1902
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,101.0,24,113
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,56.0,12,62
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,112.0,24,124
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,497.5,101,548
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,422.0,86,465
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,348.0,78,387
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,449.0,56,477
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,568.5,67,602
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,550.0,108,604
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,546.0,86,589
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,294.5,15,302
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,284.0,16,292
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,278.5,33,295
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,856.0,186,949
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,813.5,151,889
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,815.5,157,894
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,59.5,5,62
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,57.5,5,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,59.5,5,62
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,112.5,31,128
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,349.5,105,402
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,335.5,103,387
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,107.5,29,122
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,102.0,40,122
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,59.5,5,62
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,53.5,9,58
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,57.5,5,60
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1301.0,162,1382
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1393.5,169,1478
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1366.0,134,1433
