A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,165.0,12,171
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,172.0,20,182
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,406.0,88,450
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,365.0,108,419
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,409.5,91,455
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1226.5,155,1304
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1077.0,164,1159
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,725.5,93,772
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,712.0,114,769
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,187.5,13,194
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,175.0,42,196
JFK,JFK,40.6397,-73.7789,40.6397,-73.7789,1.0,0,1
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,422.0,114,479
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,312.5,53,339
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,337.0,40,357
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,492.0,104,544
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,515.5,105,568
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,50.0,14,57
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,54.5,5,57
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,626.5,67,660
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,729.0,50,754
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,116.5,7,120
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,91.0,18,100
