A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,123.5,19,133
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,992.5,129,1057
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,124.0,16,132
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,112.5,17,121
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,330.5,79,370
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,336.0,98,385
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,105.5,17,114
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,110.5,11,116
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,763.0,166,846
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,831.0,108,885
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,53.5,9,58
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,58.0,8,62
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,997.5,131,1063
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1032.5,151,1108
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,52.5,5,55
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,61.0,2,62
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,112.0,12,118
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,117.0,14,124
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,285.0,30,300
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,274.0,20,284
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,520.5,63,552
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,321.0,106,374
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,632.0,96,680
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1384.0,162,1465
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1314.5,143,1386
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,766.5,177,855
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,285.5,17,294
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,116.0,14,123
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,117.0,6,120
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1667.0,306,1820
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,671.0,58,700
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,682.0,86,725
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,55.0,8,59
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1739.0,268,1873
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1611.5,209,1716
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1316.0,164,1398
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,383.5,45,406
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,508.0,68,542
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,56.5,3,58
