A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,113.0,14,120
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,769.0,140,839
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,112.0,24,124
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,159.5,19,169
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,52.5,1,53
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,488.5,93,535
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,576.0,132,642
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,914.5,87,958
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,906.5,139,976
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,58.0,6,61
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,55.5,9,60
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,174.5,21,185
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,60.0,4,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,59.5,1,60
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,266.5,17,275
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,275.0,22,286
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,392.5,81,433
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,306.5,31,322
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,480.0,72,516
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,752.5,221,863
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,755.0,188,849
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,540.0,70,575
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,221.5,31,237
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,360.5,41,381
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,3.0,2,4
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,119.5,21,130
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1100.5,297,1249
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,7.5,3,9
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,352.0,36,370
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,468.5,83,510
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,511.0,62,542
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,46.0,8,50
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1365.0,364,1547
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1200.0,194,1297
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,809.5,209,914
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,388.5,41,409
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,420.5,101,471
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,37.5,9,42
