A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,221.0,8,225
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,803.5,195,901
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,172.0,28,186
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,172.0,20,182
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,55.5,9,60
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,545.5,91,591
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,564.5,93,611
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,181.0,46,204
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,186.0,50,211
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,819.0,176,907
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,811.5,233,928
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,46.0,28,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,52.5,19,62
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,103.0,30,118
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,105.0,26,118
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,58.0,8,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,56.5,7,60
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,318.5,57,347
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,314.0,32,330
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,422.5,117,481
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,365.5,73,402
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,570.5,59,600
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1310.5,163,1392
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1257.0,222,1368
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,552.5,77,591
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,325.5,23,337
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,371.5,95,419
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,138.0,48,162
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,114.0,30,129
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1085.0,312,1241
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,147.0,42,168
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,145.0,48,169
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,372.5,79,412
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,572.5,91,618
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,544.5,127,608
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,50.0,20,60
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1121.0,374,1308
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1099.0,300,1249
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1255.0,190,1350
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,385.5,107,439
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,431.0,116,489
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,178.0,22,189
