A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,172.0,12,178
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,801.0,122,862
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,175.0,22,186
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,162.5,31,178
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,58.0,4,60
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,511.0,78,550
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,519.5,65,552
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,55.5,3,57
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,60.0,4,62
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,816.5,159,896
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,882.0,84,924
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.5,11,60
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.0,16,62
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,130.0,22,141
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,293.5,17,302
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,60.0,4,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,59.0,2,60
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,394.0,24,406
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,314.5,27,328
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,452.0,90,497
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,260.0,56,288
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,503.5,53,530
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1474.0,180,1564
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1270.0,176,1358
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,503.0,54,530
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,293.5,11,299
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,50.0,20,60
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,263.0,40,283
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1172.5,277,1311
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,53.0,16,61
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,51.5,11,57
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,249.0,70,284
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,557.5,69,592
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,560.5,45,583
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,264.5,63,296
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.5,11,60
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1270.5,187,1364
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1119.0,264,1251
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1436.5,193,1533
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,419.0,104,471
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,479.0,62,510
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,54.5,3,56
