A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,968.5,45,991
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,346.5,29,361
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,262.5,57,291
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,309.5,119,369
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,335.5,103,387
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,676.5,103,728
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,675.0,54,702
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,917.5,151,993
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,975.5,83,1017
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,56.5,5,59
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.0,4,56
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,207.5,29,222
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,222.0,14,229
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,272.0,34,289
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,273.5,21,284
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,397.0,34,414
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,353.0,52,379
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,460.5,41,481
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1095.0,82,1136
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1019.5,145,1092
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,684.0,24,696
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,276.5,21,287
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,320.5,39,340
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,212.0,14,219
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1318.5,101,1369
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,489.5,99,539
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,474.0,80,514
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,59.0,0,59
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1340.5,137,1409
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1142.0,194,1239
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,376.0,48,400
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,403.0,30,418
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1044.5,109,1099
