A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,118.0,4,120
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,861.5,117,920
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,121.0,6,124
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,119.5,7,123
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,58.5,3,60
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,516.0,64,548
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,514.0,68,548
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,57.5,1,58
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,60.5,3,62
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,774.5,277,913
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,931.0,80,971
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,93.5,47,117
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,171.5,13,178
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,61.5,1,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,58.0,4,60
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,276.5,15,284
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,270.0,24,282
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,501.0,62,532
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,346.5,33,363
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,506.5,31,522
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1054.0,104,1106
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1108.5,107,1162
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,534.0,26,547
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,270.5,7,274
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,161.0,22,172
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1394.5,167,1478
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,331.0,36,349
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,490.0,58,519
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,505.0,50,530
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,349.0,36,367
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1444.0,170,1529
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1323.0,376,1511
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1014.5,71,1050
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,400.5,141,471
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,517.0,50,542
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,60.0,0,60
