A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,711.0,102,762
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,151.0,40,171
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,155.0,28,169
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,398.0,76,436
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,433.0,82,474
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,510.0,50,535
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,586.5,57,615
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,153.0,34,170
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,214.0,42,235
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,652.0,122,713
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,736.0,118,795
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,193.5,43,215
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,166.5,29,181
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,118.0,4,120
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,100.5,9,105
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,438.0,84,480
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,421.0,50,446
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,435.5,33,452
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,823.0,168,907
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,800.5,133,867
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,569.0,56,597
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,114.0,6,117
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,186.0,36,204
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,161.5,21,172
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,918.0,174,1005
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,404.0,52,430
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,414.5,65,447
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,921.0,214,1028
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,881.0,188,975
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,809.5,125,872
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,396.0,88,440
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,429.5,99,479
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,212.5,27,226
ORD,ORD,41.9808,-87.9067,41.9808,-87.9067,0.5,1,1
LAX,LAX,33.9425,-118.4072,33.9425,-118.4072,1.0,0,1
