A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,211.5,11,217
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,786.5,119,846
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,176.5,21,187
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,163.0,30,178
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,57.5,5,60
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,490.5,51,516
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,517.5,41,538
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,52.5,9,57
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,822.5,106,876
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,899.0,130,964
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,87.5,9,92
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,86.5,11,92
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,109.5,30,125
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,132.5,15,140
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,59.5,5,62
ABQ,PDX,35.0403,-106.6092,45.5883,-122.5975,57.5,5,60
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,332.0,28,346
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,315.0,26,328
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,355.0,80,395
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,350.0,54,377
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,485.5,43,507
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1244.0,140,1314
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1163.0,168,1247
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,496.5,43,518
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,294.0,20,304
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,358.5,79,398
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,484.5,133,551
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,121.0,16,129
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1030.5,229,1145
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,493.5,81,535
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,517.5,127,581
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,345.0,54,372
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,504.0,94,551
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,534.0,84,576
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,96.0,16,104
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1089.0,178,1178
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,973.5,171,1059
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1175.0,178,1264
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,256.0,32,273
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,383.5,47,407
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,83.0,24,95
