A1,A2,Lat1,Lon1,Lat2,Lon2,Points,BadFlights,TotalFlights
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,117.0,6,120
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,980.0,100,1030
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,115.5,15,123
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,108.5,21,119
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,329.0,80,369
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,339.5,105,392
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,120.0,8,124
IAH,PDX,29.9844,-95.3414,45.5883,-122.5975,116.0,8,120
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,777.0,172,863
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,831.0,118,890
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,53.0,10,58
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,55.5,9,60
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,935.0,130,1000
IAH,ORD,29.9844,-95.3414,41.9808,-87.9067,1001.0,126,1064
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,52.5,13,59
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,54.0,16,62
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,112.0,12,118
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,176.0,20,186
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,285.0,18,294
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,274.0,24,286
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,456.5,41,477
ABQ,LAX,35.0403,-106.6092,33.9425,-118.4072,354.5,55,382
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,677.0,60,707
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1320.5,145,1393
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1239.5,121,1300
LAX,PDX,33.9425,-118.4072,45.5883,-122.5975,811.0,90,856
ABQ,IAH,35.0403,-106.6092,29.9844,-95.3414,285.0,14,292
JFK,ORD,40.6397,-73.7789,41.9808,-87.9067,116.5,7,120
ABQ,ORD,35.0403,-106.6092,41.9808,-87.9067,168.0,14,175
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1762.5,193,1859
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,622.5,125,685
IAH,LAX,29.9844,-95.3414,33.9425,-118.4072,655.5,97,704
JFK,PDX,40.6397,-73.7789,45.5883,-122.5975,58.5,3,60
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1757.0,272,1893
LAX,ORD,33.9425,-118.4072,41.9808,-87.9067,1632.5,213,1739
JFK,LAX,40.6397,-73.7789,33.9425,-118.4072,1277.5,143,1349
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,393.0,38,412
ORD,PDX,41.9808,-87.9067,45.5883,-122.5975,452.5,71,488
IAH,JFK,29.9844,-95.3414,40.6397,-73.7789,58.5,3,60
